,video,Last modified,Created,mode,ino,dev,nlink,uid,gid,size,atime,mtime,ctime,metadata,index,codec_name,codec_long_name,profile,codec_type,codec_time_base,codec_tag_string,codec_tag,width,height,coded_width,coded_height,has_b_frames,pix_fmt,level,chroma_location,refs,is_avc,nal_length_size,r_frame_rate,avg_frame_rate,time_base,start_pts,start_time,duration_ts,duration,bit_rate,bits_per_raw_sample,nb_frames,disposition,tags,sample_aspect_ratio,display_aspect_ratio,sample_fmt,sample_rate,channels,channel_layout,bits_per_sample,max_bit_rate,color_range,color_space,color_transfer,color_primaries,quarter_sample,divx_packed,tag_codec_name,tag_profile,tag_codec_type,tag_codec_time_base,tag_codec_tag_string,tag_level,tag_nal_length_size,tag_r_frame_rate,tag_start_pts,tag_start_time,tag_frame_rate,tag_duration,tag_bit_rate,tag_display_aspect_ratio,tag_virus,tag_Offset,mal
45,malware26.mp4,Sat Feb 11 13:56:45 2023,Sat Feb 11 14:28:11 2023,33204,5506885,2053,1,1000,1000,623283,1677237046,1676116605,1676118491,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 480, 'height': 360, 'coded_width': 480, 'coded_height': 368, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 21, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 131072, 'duration': '10.240000', 'bit_rate': '371753', 'bits_per_raw_sample': '8', 'nb_frames': '256', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}, {'index': 1, 'codec_name': 'mp3', 'codec_long_name': 'MP3 (MPEG audio layer 3)', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 379040, 'duration': '8.595011', 'bit_rate': '127999', 'max_bit_rate': '128000', 'nb_frames': '330', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'SoundHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,480.0,360.0,480.0,368.0,2.0,yuv420p,21.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,131072,10.240000,371753,8,256,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,9,0,0,0,2,1,22,0,28015,malware
46,B1606b0e6_1 (48).mp4,Thu Aug  4 19:47:56 2022,Sat Feb 11 14:29:04 2023,33204,5507057,2053,1,1000,1000,23572664,1677237046,1659631676,1676118544,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6282675', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6282675,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
47,B1606b0e6_1 (43).mp4,Thu Aug  4 19:47:46 2022,Sat Feb 11 14:29:01 2023,33204,5507052,2053,1,1000,1000,24523537,1677237046,1659631666,1676118541,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6536241', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6536241,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
48,test (13).mp4,Thu Aug  4 19:43:02 2022,Sat Feb 11 14:29:30 2023,33204,5507147,2053,1,1000,1000,21096528,1677237046,1659631382,1676118570,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 40, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 384000, 'duration': '30.000000', 'bit_rate': '5623119', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,40.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,384000,30.000000,5623119,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,8,0,9,0,0,0,3,0,22,0,28015,benign
49,B1606b0e6_1 (40).mp4,Thu Aug  4 19:47:38 2022,Sat Feb 11 14:28:59 2023,33204,5507049,2053,1,1000,1000,22419406,1677237046,1659631658,1676118539,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '5975133', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,5975133,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
50,B1606b0e6_1 (10).mp4,Thu Aug  4 19:46:32 2022,Sat Feb 11 14:28:40 2023,33204,5506958,2053,1,1000,1000,18732690,1677237046,1659631592,1676118520,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '4992009', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,4992009,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
51,A1606b0e6_0 (32).mp4,Thu Aug  4 19:44:50 2022,Sat Feb 11 14:28:15 2023,33204,5506919,2053,1,1000,1000,23018494,1677237046,1659631490,1676118495,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6134894', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6134894,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
52,37.mp4,Sat Nov  5 16:07:04 2022,Sat Feb 11 14:28:24 2023,33188,5506973,2053,1,1000,1000,83543,1677237046,1667657224,1676118504,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '3/100', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 790, 'height': 630, 'coded_width': 800, 'coded_height': 640, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 31, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '50/3', 'avg_frame_rate': '50/3', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 15360, 'duration': '1.200000', 'bit_rate': '544500', 'bits_per_raw_sample': '8', 'nb_frames': '20', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,3/100,avc1,0x31637661,790.0,630.0,800.0,640.0,2.0,yuv420p,31.0,left,1.0,true,4,50/3,50/3,1/12800,0,0.000000,15360,1.200000,544500,8,20,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,24,1,6,0,17,0,0,1,0,1,22,1,28015,malware
53,B1606b0e6_1 (42).mp4,Thu Aug  4 19:47:42 2022,Sat Feb 11 14:29:00 2023,33204,5507051,2053,1,1000,1000,23332997,1677237046,1659631662,1676118540,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6218758', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6218758,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
54,A1606b0e6_0 (19).mp4,Thu Aug  4 19:44:18 2022,Sat Feb 11 14:28:08 2023,33204,5506852,2053,1,1000,1000,23471452,1677237046,1659631458,1676118488,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6255696', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6255696,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
55,A1606b0e6_0 (3).mp4,Thu Aug  4 19:44:44 2022,Sat Feb 11 14:27:59 2023,33204,5506796,2053,1,1000,1000,23628179,1677237046,1659631484,1676118479,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6297484', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6297484,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
56,48.mp4,Sat Nov  5 16:05:48 2022,Sat Feb 11 14:28:25 2023,33188,5506986,2053,1,1000,1000,261076,1677237047,1667657148,1676118505,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'Main', 'codec_type': 'video', 'codec_time_base': '1/60', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 480, 'height': 360, 'coded_width': 480, 'coded_height': 368, 'has_b_frames': 1, 'sample_aspect_ratio': '1:1', 'display_aspect_ratio': '4:3', 'pix_fmt': 'yuv420p', 'level': 30, 'color_range': 'tv', 'color_space': 'bt709', 'color_transfer': 'bt709', 'color_primaries': 'bt709', 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '30/1', 'avg_frame_rate': '30/1', 'time_base': '1/15360', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 111104, 'duration': '7.233333', 'bit_rate': '249886', 'bits_per_raw_sample': '8', 'nb_frames': '217', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc.'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'HE-AAC', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 325632, 'duration': '7.383946', 'bit_rate': '30720', 'max_bit_rate': '30721', 'nb_frames': '159', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc.'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,Main,video,1/60,avc1,0x31637661,480.0,360.0,480.0,368.0,1.0,yuv420p,30.0,left,1.0,true,4,30/1,30/1,1/15360,0,0.000000,111104,7.233333,249886,8,217,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc.'}",1:1,4:3,0,0,0.0,0,0.0,0,tv,bt709,bt709,bt709,0,0,1,3,0,6,1,5,0,14,0,0,0,1,1,19,1,28015,malware
57,B1606b0e6_1 (62).mp4,Thu Aug  4 19:48:28 2022,Sat Feb 11 14:29:15 2023,33204,5507072,2053,1,1000,1000,23366942,1677237047,1659631708,1676118555,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6227808', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6227808,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
